 0.000198; 0.000500; 0.000512; 0.000152; 0.000538; 0.000429; 140725620671404.640625;
 0.000477; 0.000254; 0.000484; 0.000185; 0.000549; 0.000647; -1442956724.861918;
 0.000280; 0.000393; 0.000547; 0.000152; 0.000571; 0.000686; -1443008262.276956;
 0.000475; 0.000217; 0.000481; 0.000179; 0.000573; 0.000586; -1442956724.859187;
 0.000274; 0.000569; 0.000493; 0.000142; 0.000558; 0.000645; -1443008262.273867;
 0.000207; 0.000277; 0.000506; 0.000198; 0.000552; 0.000538; 140720303755324.609375;
 0.000257; 0.000551; 0.000522; 0.000135; 0.000540; 0.000428; 140725620671404.656250;
 0.000416; 0.000251; 0.000485; 0.000182; 0.000552; 0.000642; -1442956724.844881;
 0.000431; 0.000220; 0.000476; 0.000163; 0.000571; 0.000613; -1442956724.842230;
 0.000221; 0.000275; 0.000507; 0.000198; 0.000554; 0.000543; 140720303755324.625000;
 0.000633; 0.000285; 0.000516; 0.000225; 0.000547; 0.000739; -1442956724.829268;
 0.000546; 0.000312; 0.000506; 0.000195; 0.000542; 0.000657; -1442956724.826168;
 0.000225; 0.000557; 0.000522; 0.000209; 0.000572; 0.000526; 140720303755324.640625;
 0.000557; 0.000349; 0.000496; 0.000230; 0.000558; 0.000702; -1442956724.811880;
 0.000466; 0.000580; 0.000513; 0.000208; 0.000548; 0.000709; -1442956724.808893;
 0.000245; 0.000566; 0.000519; 0.000205; 0.000575; 0.000485; 140720303755324.671875;
